Company Name,Acct #,Dialed,L14 Dials,LTO,TZ,City,State,PWC,MOR,Days,Last Note,Campaign,Facebook,"Name (Last, First)",YELP,Google Advertiser,Association,Websites,Craigslist,Thumbtack,YellowPages,Better Business Bureau,Nextdoor,Houzz,High Needs,Pro Name,Pro Count,Con Name,Con Count,Bad Name,Bad Count,Local Count,Score,Score2,Combo
Cracked Glass Repair,126308087,N,0, - ,EST,"2448 Williamsbridge Rd, New York, NY, 10469",NY,Doors & Windows,T,0,5/17/2022,,N,http://www.windshieldrepaircrack.info/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,1,0,0,0,6,7,13
Crane Pest Control,126307353,N,0, - ,PST,"2700 Geary Blvd, San-Francisco, CA, 94118",CA,Pest Control,T,0,5/17/2022,,N,http://www.cranepestcontrol.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,1,1,0,0,0,4,5,9
Cross Construction Services,126275658,N,0, - ,CST,"4530 Kingfisher Dr, Houston, TX, 77035",TX,Additions and Remodels,T,0,5/16/2022,,N,http://ccsconcretedriveways.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Cuyahoga Falls Upholstery Cleaner,126308785,N,0, - ,EST,"645 Howe Ave, Cuyahoga Falls, OH, 44221",OH,Furniture Repair & Refinish,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Dallas Carpet Cleaning,126275622,N,0, - ,CST,"100 Highland Park Vlg, Dallas, TX, 75205",TX,Cleaning Services,T,0,5/16/2022,,N,http://www.txdallascarpetcleaning.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Dallas Computer Service,126275625,N,0, - ,CST,"911 Elm St, Dallas, TX, 75202",TX,Audio/Visual,T,0,5/16/2022,,N,https://www.dallascomputerservice.com/why-choose-us/,N,N,N,N,N,N,N,N,N,N,N,2,1,1,1,0,0,0,4,5,9
Davey Tree and Lawn Care,126308867,N,0, - ,EST,"409 Burbank Dr, Toledo, OH, 43607",OH,Lawn Care,T,0,5/17/2022,,N,https://www.davey.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
DC Upholstery Cleaner,126307202,N,0, - ,EST,"435 8th St NW, Washington, DC, 20004",DC,Furniture Repair & Refinish,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
DCS Appliance Repair,126307580,N,0, - ,EST,"777 S Eden St, Baltimore, MD, 21231",MD,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Dean Dinelli Garage Doors,126307341,N,0, - ,PST,"San Francisco, CA, 94110",CA,Garage Doors,T,0,5/17/2022,,N,http://www.deansgaragedoors.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Deck Cleaning Stain,126275626,N,0, - ,CST,"1263 W Round Grove Rd, Lewisville, TX, 75067",TX,Decks,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Decorative Concrete Services LLC,126308561,N,0, - ,EST,"106 Hancock Bridge Pkwy, Cape Coral, FL, 33991",FL,Concrete & Masonry,T,0,5/17/2022,,N,http://www.decoconcrete.services/,N,N,N,N,N,N,N,N,N,N,N,2,2,1,0,0,0,0,4,10,14
Design For Living Upholstery,126307931,N,0, - ,EST,"43-49 10th St, Long Island City, NY, 11101",NY,Furniture Repair & Refinish,T,0,5/17/2022,,N,http://designforlivingupholstery.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,1,1,0,0,0,4,8,12
Designer Awnings and Canopies,126307151,N,0, - ,EST,"2615 Old Concord Rd SE, Smyrna, GA, 30082",GA,Awnings,T,0,5/17/2022,,N,https://www.designerawning.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Diana s Lamp Repair and Shades,126275684,N,0, - ,CST,"24119 Chickasaw Trl, Porter, TX, 77365",TX,"Draperies, Blinds and Shades",T,0,5/16/2022,,N,http://www.dianaslampshades.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Divine Cleaning Services,126307154,N,0, - ,EST,"Metro Atlanta Area, Atlanta, GA, 30313",GA,Recovery Service,T,0,5/17/2022,,N,https://www.facebook.com/divinecleaningservicesga/,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Doody Free Pet Waste Removal,126308903,N,0, - ,EST,"1365 N Railroad Ave, Staten Island, NY, 10306",NY,Waste Material Removal,T,0,5/17/2022,,N,http://www.doodyfree.co/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,0,0,0,0,4,4,8
Downers Grove Interior Painting,126275559,N,0, - ,CST,"62 Ogden Ave, Downers Grove, IL, 60515",IL,Carpenters,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Drapery Cleaning,126275421,N,0, - ,CST,"1599 N Myers St # 1501, Burbank, CA, 91506",MN,"Draperies, Blinds and Shades",T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/professional-carpet-cleaning-burbank/,N,N,N,N,N,N,N,N,N,N,N,2,4,0,1,0,0,0,6,16,22
Drapery Cleaning Ladera Ranch,126308687,N,0, - ,CST,"Ladera Ranch, CA, 92694",WI,"Draperies, Blinds and Shades",T,0,5/17/2022,,N,https://www.greencarpetscleaning.com/drapery-cleaning-ladera-ranch/,N,N,N,N,N,N,N,N,N,N,N,2,4,1,1,0,0,0,4,14,18
Drapery Cleaning Laguna Woods,126308686,N,0, - ,PST,"Laguna Woods, CA, 92637",CA,"Draperies, Blinds and Shades",T,0,5/17/2022,,N,https://www.greencarpetscleaning.com/carpet-cleaner-laguna-woods/,N,N,N,N,N,N,N,N,N,N,N,2,4,0,0,0,0,0,6,18,24
Drapery Cleaning Los Angeles,126275417,N,0, - ,EST,"Los Angeles, CA, 90049",FL,"Draperies, Blinds and Shades",T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/carpet-cleaning-near-me-east-los-angeles/,N,N,N,N,N,N,N,N,N,N,N,2,4,0,0,0,0,0,6,18,24
Drapery Cleaning Pacific Palisades,126275420,N,0, - ,PST,"1498 Fermo Dr # 1400, Pacific Palisades, CA, 90272",CA,"Draperies, Blinds and Shades",T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/drapery-cleaning-pacific-palisades/,N,N,N,N,N,N,N,N,N,N,N,2,4,0,0,0,0,0,6,18,24
Dryer Marshal Dryer Vent Cleaning,126307486,N,0, - ,EST,"Tampa, FL, 33603",OH,Cleaning Services,T,0,5/17/2022,,N,http://dryermarshal.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
DRYER VENT CLEANING SAME DAY Concord 94519,126308535,N,0, - ,PST,"Concord, CA, 94519",CA,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
DRYER VENT CLEANING SAME DAY Mission Viejo,126308696,N,0, - ,PST,"Mission Viejo, CA, 92692",WA,Cleaning Services,T,0,5/17/2022,,N,https://www.greencarpetscleaning.com/dryer-vent-cleaning-mission-viejo/,N,N,N,N,N,N,N,N,N,N,N,2,4,0,0,0,0,0,6,18,24
DRYER VENT CLEANING SAME DAY Nashville 37208,126308173,N,0, - ,PST,"Nashville, TN, 37208",CA,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Easy Pest Control,126307806,N,0, - ,,,,Pest Control,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
El Camino Roof Systems Roofing,126307851,N,0, - ,PST,"1650 S 7th St, San Jose, CA, 95112",CA,Roofing & Gutters,T,0,5/17/2022,,N,http://elcaminoroofing.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,1,0,0,0,0,4,7,11
El Paso National Foundation Repair,126308370,N,0, - ,MST,"421 Frederick Rd, El Paso, TX, 79905",TX,Concrete & Masonry,T,0,5/17/2022,,N,https://nationalfoundationrepair.online/locations/El-Paso,N,N,N,N,N,N,N,N,N,N,N,2,1,0,1,0,0,0,6,7,13
El Toro Air Conditioning Heating,126308746,N,0, - ,PST,"24151 Valyermo Dr, Mission Viejo, CA, 92691",CA,HVAC,T,0,5/17/2022,,N,http://eltoroairconditioningheating.com/contact-us,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Electronic Door Operators,126307792,N,0, - ,,,,Electrical,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Elizabeth St Painters Painter,126275486,N,0, - ,PST,"11456 Erwin St, North Hollywood, CA, 91606",CA,Painting,T,0,5/16/2022,,N,http://elizabethstpainters.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Elmwood Park Interior Painting,126275558,N,0, - ,CST,"2144 N Harlem Ave, Elmwood Park, IL, 60707",IL,Carpenters,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Emerald Masonry Construction,126307265,N,0, - ,,,,Concrete & Masonry,T,0,5/17/2022,,N,http://www.emeraldmasonryma.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Encino House Painters Painter,126275485,N,0, - ,PST,"17000 Ventura Blvd, Encino, CA, 91316",CA,Painting,T,0,5/16/2022,,N,http://encino-house-painters.myfreesites.net/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Engineer Land Surveyors Board,126308926,N,0, - ,EST,"2601 N 3rd St, Harrisburg, PA, 17110",PA,"Architects, Designers & Engineers",T,0,5/17/2022,,N,https://www.dos.pa.gov/Pages/default.aspx,N,N,N,N,N,N,N,N,N,N,N,2,0,2,0,0,0,0,2,2,4
Englewood Interior Painting,126307556,N,0, - ,,,,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Excellent Window Cleaning Inc,126307369,N,0, - ,PST,"2171 Francisco Blvd East, San-Rafael, CA, 94901",CA,Doors & Windows,T,0,5/17/2022,,N,https://excellentwindow.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Express Garage Doors,126307259,N,0, - ,,,,Garage Doors,T,0,5/17/2022,,N,https://dorchester.express-garage-door-service.com/garage-door-contact-us.html,N,N,N,N,N,N,N,N,N,N,N,2,1,1,0,0,0,0,4,7,11
Family Danz Heating Cooling Albany,126308755,N,0, - ,EST,"Albany, NY, 12207",NY,HVAC,T,0,5/17/2022,,N,https://familydanz.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Foundation Repair Pros of Jeffersonville,126308245,N,0, - ,EST,"234 Spring St, Jeffersonville, IN, 47130",IN,Concrete & Masonry,T,0,5/17/2022,,N,http://www.ueniweb.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Fountain Square Fountain,126307982,N,0, - ,EST,"1105 Prospect St, Indianapolis, IN, 46203",IN,Fountain and Pond,T,0,5/17/2022,,N,http://www.discoverfountainsquare.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Freddie Bailey Plumbing Repair,126275696,N,0, - ,CST,"1718 Huge Oaks St, Houston, TX, 77055",TX,Plumbing,T,0,5/16/2022,,N,http://bailey-services.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Garage Door Experts,126308226,N,0, - ,EST,"1601 Willow Lawn Dr, Richmond, VA, 23230",VA,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Garage Door University,126308224,N,0, - ,EST,"Richmond, VA, 23224",VA,Garage Doors,T,0,5/17/2022,,N,http://garagedooru.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,0,0,0,0,4,4,8
Gazebo at Los Patios,126307751,N,0, - ,CST,"2015 NE Loop 410, San Antonio, TX, 78217",TX,Decks,T,0,5/17/2022,,N,https://www.lospatios.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
General Building Contractors,126307943,N,0, - ,CST,"816 Eberhart Lane, Austin, TX, 78745",TX,Additions and Remodels,T,0,5/17/2022,,N,https://texas.building-us.org/479690-about_construction.htm,N,N,N,N,N,N,N,N,N,N,N,2,2,0,1,0,0,0,6,10,16
General Contractor Service Inc,126275676,N,0, - ,CST,"8400 La Porte Rd, Houston, TX, 77012",TX,Additions and Remodels,T,0,5/16/2022,,N,https://genconser.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Glass Block Installers,126308139,N,0, - ,EST,"12147 Shoshone Trl, Jacksonville, FL, 32223",FL,Doors & Windows,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Green Carpet Cleaning Phoenix,126307293,N,0, - ,MST,"Phoenix, AZ, 85020",AZ,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Green Wave Lawn Service,126308477,N,0, - ,PST,"2075 S Wolters Ave, Fresno, CA, 93702",CA,Lawn Care,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
GreenWorks Inspections Engineering Fort Worth,126308326,N,0, - ,CST,"201 Main St Ste 600-36, Fort Worth, TX, 76102",TX,"Architects, Designers & Engineers",T,0,5/17/2022,,N,http://www.greenworksinspections.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,0,0,0,0,4,4,8
Gunning Plumbing Plumbing,126273107,N,0, - ,PST,"4955 Paguera Ct, San Diego, CA, 92124",CA,Plumbing,T,1,5/16/2022,,N,http://www.gunningplumbing.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Hackensack Interior Painting,126307914,N,0, - ,,,,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Haleys comet carpet cleanig,126308881,N,0, - ,EST,"Palm Bay, FL, 32907",FL,Cleaning Services,T,0,5/17/2022,,N,https://carpetcleaningpalmbaymelbourne.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Happy Carpet and Blind Cleaning,126307678,N,0, - ,PST,"2155 Buckskin Pl, Riverside, CA, 92506",CA,Carpeting,T,0,5/17/2022,,N,http://www.hcbcservices.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Harold H Anthony Masonry Construction Supply Corp,126307921,N,0, - ,EST,"8-31 Astoria Blvd, Long Island City, NY, 11102",NY,Concrete & Masonry,T,0,5/17/2022,,N,http://www.haroldhanthony.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,0,0,0,0,4,4,8
Hartley Gd Remodeling Contractor,126275678,N,0, - ,PST,"1534 Lawrence St, Houston, TX, 77008",CA,Additions and Remodels,T,0,5/16/2022,,N,http://gdhartleyremodeling.net/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Heaven s Best Carpet Cleaning,126307373,N,0, - ,PST,"Seattle,, WA, 98101",WA,Cleaning Services,T,0,5/17/2022,,N,http://www.heavensbest.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Hempstead Interior Painting,126307555,N,0, - ,EST,"63 Polk Ave, Hempstead, NY, 11550",NY,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Henrico Interior Painting,126308233,N,0, - ,EST,"5600 W Broad St, Richmond, VA, 23230",VA,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Herring Water Heating Repair,126307676,N,0, - ,CST,"111 W Port Plaza Maryland Heights, 6th Floor, St. ",MO,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
HM General Contractors Contractor,126275675,N,0, - ,CST,"1674 W Sam Houston Pkwy N, Houston, TX, 77043",TX,Additions and Remodels,T,0,5/16/2022,,N,http://www.hmgeneralcontractors.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Home Foundation Repair,126307936,N,0, - ,CST,"Austin, TX, 78705",TX,Concrete & Masonry,T,0,5/17/2022,,N,https://nationalfoundationrepair.online/#Austin,N,N,N,N,N,N,N,N,N,N,N,2,1,0,1,0,0,0,6,7,13
HOUSE CLEANING SERVICE BY ZENEIDA,126307554,N,0, - ,EST,"10 Overlook Terrace, 2C, New York, NY, 10033",FL,Cleaning Services,T,0,5/17/2022,,N,https://solymar-re-get-a-fast-fair-offer-for-your.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
House Painting Inc Painter,126275487,N,0, - ,PST,"3616 Foothill Blvd, La Crescenta, CA, 91214",CA,Painting,T,0,5/16/2022,,N,http://www.housepaintinginc.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Houston Driveway Gate Services,126275661,N,0, - ,CST,"1914 Cypress Station Dr, Houston, TX, 77090",TX,Concrete & Masonry,T,0,5/16/2022,,N,https://houston-driveway-gate-services.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Hurley s Electrical Services,126307940,N,0, - ,CST,"Austin, TX, 78701",TX,Electrical,T,0,5/17/2022,,N,http://hurleysservices.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
HVAC Residential,126308033,N,0, - ,EST,"5401 E Independence Blvd, Charlotte, NC, 28212",NC,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Interior Design Product,126307313,N,0, - ,EST,"13891 Stephens Rd, Warren, MI, 48089",MI,"Architects, Designers & Engineers",T,0,5/17/2022,,N,http://interiordesignproductfinder.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,1,1,0,0,0,4,8,12
Interior Painting,126307559,N,0, - ,EST,"148 Mamaroneck Ave, White Plains, NY, 10601",NY,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Irrigation Design Plus,126308736,N,0, - ,PST,"117B 42nd St, Newport Beach, CA, 92663",CA,Landscaping & Sprinklers,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Island Carpet Cleaners,126307787,N,0, - ,,,,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Italian Marble Granite,126275565,N,0, - ,CST,"1730 W Carroll Ave, Chicago, IL, 60612",IL,Cabinets & Countertops,T,0,5/16/2022,,N,https://italianmarble-granite.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
J and J Pest Control,126307949,N,0, - ,CST,"2300 Pasadena Dr, Austin, TX, 78757",TX,Pest Control,T,0,5/17/2022,,N,https://www.jjpest.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
J M Lawn Services,126308358,N,0, - ,CST,"4122 N Flores St, Edinburg, TX, 78541",TX,Lawn Care,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Jackie McLaren Better Homes Gardens The Good Life Group,126308395,N,0, - ,CST,"8026 W Dodge Rd Omaha, NE, Omaha, NE, 68114",NE,Landscaping & Sprinklers,T,0,5/17/2022,,N,http://jackiewilkie.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,2,0,0,0,0,2,2,4
Jackson Lead Asbestos Abatement,126307460,N,0, - ,CST,"888 Saint Paul Ave, Saint Paul, MN, 55116",MN,Testing & Abatement Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Jason s Water Heating Repair,126307673,N,0, - ,CST,"2440 Galleria, St, St. Louis, MO, 63117",MO,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Jay s Tree and Lawncare,126307996,N,0, - ,EST,"Parkway, Indianapolis, IN, 46201",IN,Lawn Care,T,0,5/17/2022,,N,https://www.facebook.com/indytreeexpert/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Jericho Foundation Repair,126275670,N,0, - ,CST,"9430 White Chapel Lane, Houston, TX, 77074",TX,Concrete & Masonry,T,0,5/16/2022,,N,http://www.trustjericho.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Kill Germs Mold Removal,126308074,N,0, - ,EST,"550 1st Colonial Rd, Virginia Beach, VA, 23451",VA,Testing & Abatement Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Kim s Cleaning Service,126308752,N,0, - ,EST,"10 Driftwood Dr, Albany, NY, 12205",NY,Cleaning Services,T,0,5/17/2022,,N,http://www.cleaningserviceexpress.com/profile/kim-s-cleaning-service-albany-new-york2.html,N,N,N,N,N,N,N,N,N,N,N,2,4,0,0,0,0,0,6,18,24
King Lock Door Supply,126308298,N,0, - ,EST,"3122 Delaware Ave, Buffalo, NY, 14217",NY,Locksmith,T,0,5/17/2022,,N,http://www.kingdoorhardware.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,1,0,0,0,4,2,6
Landmark Roofing Siding,126307408,N,0, - ,PST,"1941 1st Ave S, Seattle, WA, 98134",WA,Roofing & Gutters,T,0,5/17/2022,,N,http://www.landmarkroof.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Leather Upholstery Cleaning,126307203,N,0, - ,EST,"1275 Pennsylvania Ave NW, Washington, DC, 20004",DC,Furniture Repair & Refinish,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,2,,0,,,2,,
Leather Upholstery Cleaning,126275575,N,0, - ,CST,"5524 W Cermak Rd, Cicero, IL, 60804",IL,Furniture Repair & Refinish,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,2,,0,,,2,,
Level Best Foundation Repair,126307157,N,0, - ,CST,"Austin, TX, 30274",TX,Concrete & Masonry,T,0,5/17/2022,,N,http://levelbestaustin.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
Livonia Dryer Vent Cleaning,126307305,N,0, - ,EST,"37700 Six Mile Rd, Livonia, MI, 48152",MI,Cleaning Services,T,0,5/17/2022,,N,https://www.detroitdryervent.com/areas-served/livonia-mi-dryer-vent-cleaning,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Local RugCleaning Service Mission Viejo 92692,126308689,N,0, - ,PST,"Mission Viejo, CA, 92692",CA,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Low Price Flooring Installation,126307215,N,0, - ,EST,"1150 Varnum St NE, Washington, DC, 20017",DC,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Lugo Lawn Landscaping Co,126275596,N,0, - ,EST,"1825 Ponce De Leon Blvd, Coral Gables, FL, 33134",FL,Landscaping & Sprinklers,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
M P Pest Control Inc,126307804,N,0, - ,,,,Pest Control,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Magic Cleaning Service,126307788,N,0, - ,,,,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Marble and Granite Experts,126275597,N,0, - ,EST,"1065 E 28th St, Hialeah, FL, 33013",FL,Cabinets & Countertops,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Marble Hall Gardens,126307600,N,0, - ,EST,"4300 Marble Hall Rd, Baltimore, MD, 21218",MD,Cabinets & Countertops,T,0,5/17/2022,,N,https://www.mhgardens.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,1,0,0,0,4,2,6
mark barton lighting design,126308797,N,0, - ,EST,"10 Potter Hill Dr, Guilford, CT, 06437",NY,Electrical,T,0,5/17/2022,,N,http://markbartonlightingdesign.com/contact,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Marlyn TV and Antenna Service,126307573,N,0, - ,EST,"678 Kittendale Cir, Middle River, MD, 21220",MD,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Marotta Sons Plumbing Heating,126275327,N,0, - ,EST,"133-12 Cross Bay Blvd, Ozone Park, NY, 11417",NY,Plumbing,T,0,5/16/2022,,N,https://marottaplumbingandheating.com/,N,N,N,N,N,N,N,N,N,N,N,2,2,0,0,0,0,0,6,12,18
Martinez Hauling Construction,126307492,N,0, - ,EST,"3006 W Saint John St, Tampa, FL, 33607",FL,Additions and Remodels,T,0,5/17/2022,,N,http://martinezhauling.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Mast Plumbing Service,126308420,N,0, - ,EST,"1701 Ringling Blvd, Sarasota, FL, 34236",FL,Plumbing,T,0,5/17/2022,,N,http://www.bradentonplumbingllc.com/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,1,0,0,0,6,7,13
Matthews Interior Painting,126308037,N,0, - ,EST,"110 Matthews Station St, Matthews, NC, 28105",NC,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Maytag Appliance Repair,126307607,N,0, - ,EST,"726 Light St, Baltimore, MD, 21230",MD,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,1,,0,,,4,,
Mechanism Appliance Repair,126308789,N,0, - ,,,,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,0,,0,,,6,,
Medical Office Building Garage,126307965,N,0, - ,EST,"150 Mason St, Cincinnati, OH, 45219",OH,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,2,,2,,0,,,2,,
Medical Waste Disposal,126275648,N,0, - ,CST,"9500 N. Expressway, Dallas, TX, 75231",TX,Waste Material Removal,T,0,5/16/2022,,N,https://www.biomedicalwastesolutions.com/dallas-medical-waste-disposal/,N,N,N,N,N,N,N,N,N,N,N,2,0,1,2,0,0,0,4,0,4
Mold Removal 911,126307292,N,0, - ,CST,"111 E Dunlap Ave, Phoenix, AZ, 85020",TX,Testing & Abatement Services,T,0,5/17/2022,,N,http://moldremovalphoenix.info/,N,N,N,N,N,N,N,N,N,N,N,2,1,0,0,0,0,0,6,9,15
Mold Removal in Buffalo NY,126308301,N,0, - ,EST,"2005 Sheridan Dr, Buffalo, NY, 14223",NY,Testing & Abatement Services,T,0,5/17/2022,,N,https://buffalomoldkillers.com/,N,N,N,N,N,N,N,N,N,N,N,2,0,0,0,0,0,0,6,6,12
