Acct #,(Required),"Name (Last, First)",Dialed,L14 Dials,TZ,City,State,PWC,MOR,Days,Last Note
73286544,European Cleaning Lady,"Paoloits, Maria",N,0,EST,Palm Harbor,FL,Cleaning Services,T,0,01/31/2022
73286562,MAID SERVICE HOUSE CLEANING ALL OC,ELI,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73311835,Alyssa's Cleaning and Organizing,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
73321745,Sani Maid,"Zuniga, Vilma",N,0,EST,Charlotte,NC,Maid Service,O,0,01/31/2022
73324788,Cleaning with Meaning,,N,0,CST,DeWitt,IL,Cleaning Services,T,0,01/31/2022
73338816,MANGOESCLEAN LLC,"Mastera, Daniel",N,0,EST,Vero Beach,FL,Cleaning Services,T,0,01/31/2022
73351767,KJ Cleans It Up,,N,0,EST,Davenport,FL,Cleaning Services,T,0,01/31/2022
73354769,Eddie's Window Cleaning,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73359065,Power Clean,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73360405,Top Cleaning,,N,1,CST,,TX,Cleaning Services,T,0,01/31/2022
73361640,Fancy Cleaning,"Thomas, Linda",N,0,CST,Cushing,OK,Cleaning Services,T,0,01/31/2022
73374342,Quality Remodels,"Medina, David",N,0,CST,,TX,Additions and Remodels,T,0,01/31/2022
73376461,Moore Cleaners,"Moore, Barbara",N,0,EST,Milford,OH,Cleaning Services,T,0,01/31/2022
73379312,Cleaners From The  Bay,"Tania, Breida",N,0,PST,,CA,Maid Service,O,0,01/31/2022
73385829,Shining Clean House Keeping,"Sanchez, Sandra Garcia",N,0,EST,Punta Gorda,FL,Maid Service,T,0,01/31/2022
73470291,Maria House Cleaner,"Maria House Cleaner, Maria House Cleaner",N,0,PST,Emeryville,CA,Cleaning Services,T,0,01/31/2022
73518416,Tina's House Cleaning and Organizing,"Burgess, Tina",N,0,EST,Durham,NC,Maid Service,T,0,01/31/2022
73532058,Maid843,"Palmer, Levern",N,0,EST,Summerville,SC,Cleaning Services,T,0,01/31/2022
73535724,Angela's House Cleaning,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
73537084,House Cleaning by Jess,,N,1,CST,,TX,Cleaning Services,T,0,01/31/2022
73538564,Independ Cleaning,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73539265,Szilvia Housecleaner,,N,1,EST,,NY,Cleaning Services,T,0,01/31/2022
73540292,Laurie's House Cleaning at your Service,,N,0,EST,,DE,Cleaning Services,T,0,01/31/2022
73540981,Rachel's House Cleaning,,N,1,EST,,NY,Cleaning Services,T,0,01/31/2022
73541384,Angie's House Cleaning,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
73541506,Aleja's House Cleaning,,N,1,EST,,NY,Cleaning Services,T,0,01/31/2022
73554960,JL Cleaning,"DeBruycker, Louis",N,0,EST,Toms River,NJ,Cleaning Services,T,0,01/31/2022
73506771,Maggie and a Mop cleaning service,,N,0,EST,Tuckerton,NJ,Cleaning Services,T,0,01/31/2022
73579970,A&H House Cleaning,,N,1,PST,,CA,Cleaning Services,T,0,01/31/2022
73580935,Pristine Clean,,N,1,EST,,FL,Cleaning Services,T,0,01/31/2022
73581484,Junia's House Cleaning,,N,1,EST,,MA,Cleaning Services,T,0,01/31/2022
73581563,Darling Clean,,N,1,EST,,FL,Cleaning Services,T,0,01/31/2022
73581783,Fancy Nancy Clean Up Service,,N,1,PST,,CA,Cleaning Services,T,0,01/31/2022
73582646,J&R House Cleaning,,N,1,EST,,NJ,Cleaning Services,T,0,01/31/2022
73589390,Casa Blanca Cleaning Services,,N,1,EST,,PA,Cleaning Services,T,0,01/31/2022
73590457,Aura's House Cleaning,,N,1,PST,,CA,Cleaning Services,T,0,01/31/2022
73599730,Mrs. Clean,,N,1,EST,,GA,Cleaning Services,T,0,01/31/2022
73604247,Blanca's House Cleaning,Maria,N,1,MST,,AZ,Cleaning Services,T,0,01/31/2022
73607341,Misleydis's House Cleaning,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73607766,Eliane's Cleaning,"Guimaraes, Eliane",N,0,EST,Haverville,MA,Maid Service,O,0,01/31/2022
73615686,On Point Cleaning Service,,N,1,CST,,FL,Cleaning Services,T,0,01/31/2022
73616640,Melissa's Cleaning,,N,1,EST,,MD,Cleaning Services,T,0,01/31/2022
73617095,Lidiana's House Cleaning,,N,1,CST,,TX,Cleaning Services,T,0,01/31/2022
73625504,Kowalewski Cleaning,,N,0,EST,Slate Hill,NY,Cleaning Services,T,0,01/31/2022
73625796,Rachel's Clean and Care Inc.,Rachel,N,0,EST,,SC,Cleaning Services,T,0,01/31/2022
73644995,Pristine Clean,"Hernandez, Ronda",N,0,EST,Jacksonville,FL,Maid Service,O,0,01/31/2022
73651542,Shalom Fine Cleaning,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
73651614,God is Good Cleaning Services,,N,1,EST,,VA,Cleaning Services,T,0,01/31/2022
73652463,Sparkling Maid Easy,,N,1,CST,,TX,Cleaning Services,T,0,01/31/2022
73674916,Maid2Perfection Cleaning Services,Null,N,0,EST,Long Island,NY,Cleaning Services,T,0,01/31/2022
73678009,blue ocean cleaning services LLC,"reyes, claudia",N,0,EST,New Haven,CT,Maid Service,O,0,01/31/2022
73691199,RICHIES PRESSURE CLEAN,RICARDO BUENO,N,0,EST,Pompano Beach,FL,Cleaning Services,T,0,01/31/2022
73691330,JAY & M CLEANING SERVICES,"NOEL MYRTHO, ELIE JAMES/",N,0,EST,HOLLYWOOD,FL,Cleaning Services,T,0,01/31/2022
73719464,Marshall Carpet Cleaning,,N,0,EST,Knoxville,TN,Flooring,T,0,01/31/2022
73722240,Cristina's House Cleaning,,N,0,PST,Long Beach,CA,Cleaning Services,T,0,01/31/2022
73768610,McBee's Clean as Can Bee,"McBee, Devan",N,0,EST,Greensboro,NC,Maid Service,O,0,01/31/2022
73774318,Claude's Cleanouts,,N,0,CST,,IN,Cleaning Services,T,0,01/31/2022
73775055,Cassy's Cleaning,,N,0,CST,,AL,Cleaning Services,T,0,01/31/2022
73796776,MinitMaids,,N,0,PST,Oceanside,CA,Cleaning Services,T,0,01/31/2022
73814107,Sapphire Carpet Cleaning,,N,0,MST,,AZ,Carpeting,T,0,01/31/2022
73825829,Premium Cleaning Services,"Ferreira, Nilva",N,2,EST,Randolph,MA,Maid Service,T,0,01/31/2022
73827147,Maid It Neat Residential cleaning - Home  Facebook,"., Diana",N,0,PST,Downey,CA,Cleaning Services,T,0,01/31/2022
73842769,Kabolyn Handywork Services,,N,0,EST,Norcross,GA,Handyman,T,0,01/31/2022
73858567,Heavenly Cleaning,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
73865709,Luisa's House Cleaning,Luisa,N,0,PST,San Mateo,CA,Cleaning Services,T,0,01/31/2022
73878076,Kleen Bathrooms,"Schmidt, Tim",N,0,EST,Lakewood,OH,Cleaning Services,T,0,01/31/2022
73891787,A & R Cleaning,"Gang, Beth",N,0,,,,Maid Service,O,0,01/31/2022
73917516,Adams gutter cleaning,,N,0,EST,,PA,Cleaning Services,T,0,01/31/2022
73966385,C S Cleaning service,"Rojas, Charity",N,0,EST,Lithia Springs,GA,Cleaning Services,T,0,01/31/2022
73966549,The Cleaning Ladies,"., Maria",N,0,EST,Decatur,GA,Cleaning Services,T,0,01/31/2022
73966648,Maria's Galleria of Cleaning Service,"Aguilera, Maria",N,0,CST,Chicago,IL,Cleaning Services,T,0,01/31/2022
73966676,Cleaning with Purpose LLC,"McClung, Jzariah",N,0,EST,Kokomo,IN,Cleaning Services,T,0,01/31/2022
73972851,DIAMOND CLEAN STAFF LLC,,N,2,PST,,WA,Cleaning Services,T,0,01/31/2022
73998489,JEANNETH cleaning,,N,1,,,,Cleaning Services,T,0,01/31/2022
74003332,General Handywork,,N,0,PST,,CA,Handyman,T,0,01/31/2022
74010928,Viviane cleaning,"Teodoro, Viviane pires",N,0,EST,Everett,MA,Maid Service,T,0,01/31/2022
74013387,Cinderella Cleaning,,N,0,CST,,MO,Cleaning Services,T,0,01/31/2022
74022650,Melanie's House Cleaning,"Camero-Molina, Alba",N,0,PST,Livermore,CA,Cleaning Services,T,0,01/31/2022
74023086,MUSO Cleaning,"Munoz, Maria",N,0,EST,Lawrenceville,GA,Cleaning Services,T,0,01/31/2022
74024144,Jenny Cleaning,"Acevedo, Angelica",N,0,EST,Woodridge,NY,Maid Service,T,0,01/31/2022
74024525,Yanes Cleaning,"Ramirez, Ronaldo",N,0,EST,Richmond,VA,Cleaning Services,T,0,01/31/2022
74024538,Maids in Oklahoma,"Area, Michael",N,0,CST,Bixby,OK,Cleaning Services,T,0,01/31/2022
74106366,Karina's Cleaning,,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
74106380,MY MAIDS,Lily,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
74112500,Jenny's Cleaners,"B, Jennifer",N,0,EST,Philadelphia,PA,Cleaning Services,T,0,01/31/2022
74116111,Loftii Cleaning,"Chapman, Kasondra",N,0,PST,Vancouver,WA,Cleaning Services,O,0,01/31/2022
74163686,NC- Next Gen Cleaning MN,,N,0,,,,Cleaning Services,T,0,01/31/2022
74178848,Fish Window Cleaning Reno NV,,N,0,PST,Las Vegas,NV,Cleaning Services,T,0,01/31/2022
74178906,FRESH N CLEAN YARDS,"xx, FRESH N CLEAN YARDS",N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
74179270,Allstar Cleaning & Yard Services,Levi,N,0,MST,Billings,MT,Cleaning Services,T,0,01/31/2022
74193057,Mirele Leticia Cleaning Service,Ivanice,N,0,EST,Belmar,NJ,Cleaning Services,T,0,01/31/2022
74197943,Ms clean,"Vanhorn, Tina",N,0,EST,,VA,Maid Service,O,0,01/31/2022
74215582,Layne's cleaning service,"Layne, Hali",N,0,EST,Sunberry,OH,Maid Service,O,0,01/31/2022
74216472,Jade Cleaning Services,"Christopher Jr., James",N,0,EST,Fredricksburg,VA,Maid Service,O,0,01/31/2022
74245060,Romano Cleaning Services,"Burgos, Yahara",N,0,EST,Orange City,FL,Maid Service,O,0,01/31/2022
74070398,Seabreeze Cleaning Service,LORI MARTINEZ AND TRICIA HENDRICKS,N,0,,,,Cleaning Services,T,0,01/31/2022
74070994,HEAVENLY HANDS CLEANING SERVICES,Yvette,N,0,MST,Colorado Springs,CO,Cleaning Services,T,0,01/31/2022
74279899,K & B Cleaning,"Wesley, Wayne",N,0,EST,Durham,NC,Cleaning Services,T,0,01/31/2022
74307887,Maid to Perfection,"Orcutt, Meghan",N,0,CST,Bertrand,NE,Maid Service,O,0,01/31/2022
74386622,"Quality Cleaning Services, LLC","Fuller, Phillip",N,0,EST,Durham,NC,Cleaning Services,T,0,01/31/2022
74392122,Home2Clean,"Taylor, Albert",N,0,EST,Myrtle Beach,SC,Maid Service,T,0,01/31/2022
74394165,Merced Garbage Cleanouts,"Merced, Martin",N,0,EST,Brooklyn,NY,Cleaning Services,T,0,01/31/2022
74395112,FCH Cleaning Service,"Cruz Hernandez, Fidencio",N,0,EST,Baltimore,MD,Maid Service,O,0,01/31/2022
74429180,Bless Cleaning Services,"Valladares, Sandra",N,0,EST,Gaithersburg,MD,Cleaning Services,T,0,01/31/2022
74441239,Handyman,"Smith, Brian",N,1,MST,,MT,Handyman,T,0,01/31/2022
74186862,Ready Set Maids,"Saxon, Mary",N,0,CST,Katy,TX,Maid Service,O,0,01/31/2022
74445818,M&B CLEAN SERVICES LLC,"Morales, Olga",N,0,PST,,WA,Cleaning Services,T,0,01/31/2022
74456016,M.C. House Cleaning,"Cordova, Maria",N,0,EST,Indianapolis,IN,Cleaning Services,T,0,01/31/2022
74462649,SALDANA CLEAN UP,"SALDANA, MIZAEL",N,0,PST,Los Angeles,CA,Cleaning Services,T,0,01/31/2022
74468102,Queen Maid Services,Kristen,N,0,,,,Cleaning Services,T,0,01/31/2022
74481243,AUTHENTIC CLEANING SERVICES ,"DIAZ PEREZ,, YOLIMA",N,0,EST,NAPLES ,FL,Cleaning Services,T,0,01/31/2022
74494825,Handy 321 Cleaning and Repair Services,,N,0,EST,,FL,Cleaning Services,T,0,01/31/2022
74529843,Salina's Professional Cleaning Service,"Gonzales, Salina",N,0,MST,Westminster,CO,Organizers,T,0,01/31/2022
74544861,Simply Clean Housekeeping,"x, x",N,0,PST,San Diego,CA,Cleaning Services,T,0,01/31/2022
74548652,Clean Conscience LLC,Kaitlyn,N,0,EST,Warren,MI,Cleaning Services,T,0,01/31/2022
74564090,HEIDEMAN CLEANING SERVICES,"Heideman, Maria",N,0,EST,CUMMING,GA,Cleaning Services,T,0,01/31/2022
74584740,Cleaning office and home 16/ hr,Gabriela,N,0,EST,Oakland Macomb,,Cleaning Services,T,0,01/31/2022
74587052,MYP CLEANING,,N,0,MST, BULLHEAD CITY,AZ,Cleaning Services,T,0,01/31/2022
74588643,Crown Cleaning Services,,N,0,EST,Richmond,VA,Cleaning Services,T,0,01/31/2022
74601383,Dustbusters Cleaning Service,"Hernadez, Rhiannon",N,0,PST,La Pine,OR,Cleaning Services,T,0,01/31/2022
74602614,Sanchez Handyman Service ,"Sanchez, Salvador",N,0,PST,Medford,OR,Handyman,T,0,01/31/2022
74617785,Power Cleaner,,N,0,PST,oceanside,CA,Cleaning Services,T,0,01/31/2022
74665495,Cleanings services ,"Carrasco, Martha",N,0,PST,,CA,Maid Service,O,0,01/31/2022
74666405,Amy's Cleaning,Amy,N,0,EST,Speonk,NY,Cleaning Services,T,0,01/31/2022
74675838,Cephous Cleaning Services,"x, Frank",N,0,EST,Elkton,MD,Cleaning Services,T,0,01/31/2022
74702946,Green Clean Squad LLC,"J Stevenson, Reva",N,0,CST,Kansas City,MO,Maid Service,T,0,01/31/2022
74757246,M&M SUAREZ CLEANING SERVICES LLC.,,N,0,EST,PALM COAST,FL,Cleaning Services,T,0,01/31/2022
74759040,Cleannapp,"(Principal), Migual",N,0,EST,Miami,FL,Cleaning Services,T,0,01/31/2022
74765363,Complete Cleaning and Maintenance,"Gomez, Joe",N,0,CST,Rayne,LA,Landscaping & Sprinklers,T,0,01/31/2022
74797535,Super star cleanig ,"Hernandez, Brenda",N,0,PST,Portland,WA,Maid Service,O,0,01/31/2022
74797624,California Cleaning Service,"Mejia, Ingris",N,0,PST,Orange,CA,Cleaning Services,T,0,01/31/2022
74803840,DMV cleaning service,"Gomez, Yesenia",N,0,EST,Germantown,MD,Cleaning Services,T,0,01/31/2022
74816068,Margarita Services Cleaners,,N,1,,,,Cleaning Services,T,0,01/31/2022
74830197,Mokena Lot Cleaners,"Eichenlaub, Mark",N,0,CST,"Frankfort, IL",IL,Cleaning Services,O,0,01/31/2022
74853094,DMR Cleaning Services - Home  Facebook,,N,0,MST,Phoenix,AZ,Cleaning Services,IPH,0,01/31/2022
74857817,Cecilia's House Cleaning,"Lopez, Santos Cecilia",N,0,PST,Riverside,CA,Maid Service,O,0,01/31/2022
74868740,Cleaning Company,"Staton, Debra",N,0,,,,Maid Service,T,0,01/31/2022
74869218,Cleaning by Jenn,"Dove, Jenn",N,0,EST,St. Petersburg,FL,Maid Service,T,0,01/31/2022
74880028,American Bubbles Cleaning Services Corp.,"Duarte, Gustavo",N,0,CST,Cicero,IL,None,O,0,01/31/2022
74914031,Red's Handyman Services,"Handyman, Brannon",N,1,PST,Simi Valley,CA,Decks,T,0,01/31/2022
75010102,Del Valle All-Clean,"x, Yaleesi",N,0,EST,Hialeah,FL,Cleaning Services,T,0,01/31/2022
75021647,Shaiyes Maid clean n detail,"Imhoff, Shandi",N,0,CST,Conroe,TX,Cleaning Services,O,0,01/31/2022
75035412,Extravagant cleaning,"Anderson, Krista",N,0,CST,Harris County,TX,Maid Service,O,0,01/31/2022
75040582,Just Like New Hot Water Pressure Washing,"Ashley, Mike",N,0,CST,Hot Springs,AR,Cleaning Services,O,0,01/31/2022
75070088,Key Cleaning Service,"Key, Darrell",N,0,CST,MEMPHIS,TN,Cleaning Services,T,0,01/31/2022
75098061,Charlotte Cleaning Crew,,N,0,EST,Charlotte,NC,Cleaning Services,T,0,01/31/2022
75107784,Avanta Cleaning,,N,0,PST,Bellevue,WA,Cleaning Services,T,0,01/31/2022
75110565,Joefixit handyman,"Simpson, Joseph",N,0,EST,,NC,Handyman,T,0,01/31/2022
75129246,keystone handyman,Ken,N,0,PST-1,Eagle River,AK,Handyman,T,0,01/31/2022
75130048,TopNotch Lawncare and Power Washing,Ben,N,0,,,,Lawn Care,T,0,01/31/2022
75139821,TLC PRO CLEANING SERVICES,"JACKSON, TANGERINA",N,0,EST,West Palm Beach,FL,Maid Service,O,0,01/31/2022
75142593,Sancola Handyman serv,Scott,N,0,EST,Poughkeepsie,NY,Handyman,T,0,01/31/2022
75213296,hellen of troy power washing,"Horiatis, Dimitris",N,0,EST,Stanford,CT,Painting,T,0,01/31/2022
75253315,Cape cod wicked spotless Cleaning Service,"johnson, versel",N,0,EST,West Yarmouth,MA,Maid Service,O,0,01/31/2022
75255447,Wright Time Cleaning,"Wright, Gina",N,0,EST,Dayton,OH,Cleaning Services,T,0,01/31/2022
75255804,Colby's Pressure Washing,,N,0,EST,,GA,Cleaning Services,T,0,01/31/2022
75293753,Clean Freak Cleaning Service,"Zavislak, Alyssa",N,0,EST,Virginia Beach,VA,Maid Service,O,0,01/31/2022
75307599,Cleaning service,"González, Sonia",N,0,EST,Elizabeth,NJ,Maid Service,O,0,01/31/2022
75321007,Clean & Fresh Cleaning Service -,"rodriguez, marianela",N,0,EST,Miami,FL,Cleaning Services,T,0,01/31/2022
75371301,Cleaning Solis,"Cathey, Karina",N,0,CST,Nashville,TN,Maid Service,O,0,01/31/2022
75463349,Maryalis Cleaning Service,,N,0,PST,Bend,OR,Cleaning Services,T,0,01/31/2022
75465919,Bare Foot Klean,"Barry, Kathleen ""Kate""",N,0,EST,Pittsburgh,PA,Cleaning Services,T,0,01/31/2022
75468746,L & L HandyMan services,"Castro, Louis",N,0,MST,Glendale,AZ,Stone & Tile,T,0,01/31/2022
75523489,Heavenly Maids LLC,Melony,N,0,CST,Andalusia,AL,Cleaning Services,T,0,01/31/2022
75525246,702 Maids ,"Kalinich, Katrina",N,0,PST,Las Vegas,NV,Maid Service,T,0,01/31/2022
75525482,Sike Non Cleaning Services,,N,0,EST,Indianapolis,IN,Cleaning Services,T,0,01/31/2022
75525535,Boston Cleaning Pros,"Candido, Fabiana",N,0,EST,Salem,MA,Cleaning Services,T,0,01/31/2022
75525720,MJS Care and Cleaning Services LLC - Home  Facebook,"Sampson, Karen",N,0,CST,Valparaiso,IN,Maid Service,T,0,01/31/2022
75525768,Laniya Cleaning Service,,N,0,PST,Los Angeles,CA,Cleaning Services,T,0,01/31/2022
75525927,Whirling Dervish Cleaning Service,"Rufli, Jennifer",N,0,EST,Traverse City,MI,Cleaning Services,T,0,01/31/2022
75554785,Starlite Professional Cleaning Business,"Selby, Jaquan",N,0,EST,Wilmington,DE,Cleaning Services,T,0,01/31/2022
75560180,SprayAway Exterior Cleaning ,"Roney, BJ",N,0,CST,,AL,Cleaning Services,O,0,01/31/2022
75569987,House Cleaning,Dorothy,N,0,CST,la,LA,Cleaning Services,T,0,01/31/2022
75612177,Shoemake Cleaning Company,,N,0,CST,Sulphur Springs,TX,Cleaning Services,T,0,01/31/2022
75612313,Panther City Cleaning Co.,,N,0,CST,Fort Worth,TX,Cleaning Services,T,0,01/31/2022
75612469,Klean by Karie,Karie,N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
75623999,Handyman services,,N,0,CST,Garland,TX,Handyman,T,0,01/31/2022
75645536,LGM Cleaning Services LLC,"Moreno, Luis",N,1,MST,,AZ,Maid Service,T,0,01/31/2022
75650925,cleaner pros,"Perry, Haley",N,0,CST,,TX,Cleaning Services,T,0,01/31/2022
75717561,Trust Plus Cleaning,,N,0,EST,,OH,Cleaning Services,T,0,01/31/2022
75717820,Crest Cleaners,,N,0,EST,,OH,Cleaning Services,T,0,01/31/2022
75718344,Tammy Clegg Cleaning,,N,0,EST,Cuyahoga Falls,OH,Cleaning Services,T,0,01/31/2022
75725713, Leticias House Cleaning Service,,N,0,PST,Oakland,CA,Cleaning Services,T,0,01/31/2022
75761232,Miss Cleaning 4 You,,N,0,EST,Philadelphia,PA,Cleaning Services,T,0,01/31/2022
75761233,Fresh Vibes Cleaning Squad - Beranda  Facebook,,N,0,EST,Philadelphia,PA,Cleaning Services,T,0,01/31/2022
75767945,DNA Cleaning Services,"Huff, Andrea",N,0,CST,Alexandria,MN,Cleaning Services,T,0,01/31/2022
75769806,Oleyns pressure washing,Mike,N,0,EST,palm beach,FL,Cleaning Services,T,0,01/31/2022
75786576,R&M Expert Window Cleaning,"Egger Sr., Rickie (Rick)",N,0,CST,Little Rock,AR,Cleaning Services,T,0,01/31/2022
75793743,Kleen360,"Stephens, Durel",N,0,EST,Dewitt,NY,Cleaning Services,T,0,01/31/2022
75847305,Amanda's cleanimg,"Callaway, Amanda",N,0,MST,Mesa,AZ,Maid Service,O,0,01/31/2022
75848203,Cleaning service,"Gaspar, Silvia",N,0,CST,,TX,Maid Service,O,0,01/31/2022
75853567,Misty Padgette Cleaning,"Pagent, Misty",N,0,EST,north port,FL,Cleaning Services,T,0,01/31/2022
75859823,Big dawg handyman,"Murray, David",N,0,EST,New York,NY,Handyman,T,0,01/31/2022
75871574,LUXURY CLEANING SERVICE LLC,,N,0,EST,BALTIMORE,MD,Cleaning Services,T,0,01/31/2022
75873147,CLEANINGS R JOB,,N,0,EST,BRADENTON,FL,Cleaning Services,T,0,01/31/2022
75873473,GLOSS & GLOW HOME CLEANING LLC,Ms Shirley Rush-Lucero (Owner ),N,0,MST,BRIGHTON,CO,Cleaning Services,T,0,01/31/2022
75874511,L & L CLEANING SERVICES,"Soccoro, Lee",N,0,EST,ACUSHNET,MA,Cleaning Services,T,0,01/31/2022
75915466,Stressless Cleaning,,N,0,MST,Belgrade,MT,Cleaning Services,T,0,01/31/2022
75926461,Angel Maid Service,Tamara?,N,0,CST,,AL,Maid Service,T,0,01/31/2022
76020335,Keep It Clean,"Johnstone, cheryl",N,0,EST,virginia Beach,VA,Cleaning Services,T,0,01/31/2022
76028803,brandywine handyman services,JIm,N,0,EST,Coatesville,PA,Handyman,T,0,01/31/2022
76033216,full blast pressure washing,"burnham, Michael",N,0,EST,Londonderry,NH,Painting,T,0,01/31/2022
76057824,Clean Bee Housekeeping,"Kennington, Nicki",N,0,EST,Cameron,NC,Cleaning Services,T,0,01/31/2022
76098826,B&S handyman services,,N,0,CST,Utopia,TX,Handyman,T,0,01/31/2022
76099019,Mike the Handyman - Home  Facebook,"French, Mike",N,0,CST,Oklahoma City,OK,Handyman,T,0,01/31/2022
76099245,Zollinger Handyman Services,Shawn,N,0,MST,Salt lake City,UT,Handyman,T,0,01/31/2022
76107289,Omega Cleaning,"Omega Cleaning, Scott",N,0,EST,Fort Myers,FL,Cleaning Services,O,0,01/31/2022
76113496,Janel's House Cleaning,"Castro, Juana",N,0,MST,Phoenix,AZ,Maid Service,T,0,01/31/2022
76116344,Infintely Clean,"Safranek, Tammy",N,0,EST,Amherst,OH,Cleaning Services,T,0,01/31/2022
76117111,Rockys Pressure Washing,,N,0,EST,Pink Hill,NC,Painting,T,0,01/31/2022
76122704,PMC Pro Cleaning,"rose, angela",N,0,EST,Columbus,OH,Cleaning Services,T,0,01/31/2022
76144035,Casa Bela Cleaning Services,"Felipe, Iron",N,0,PST,Redmond,WA,Maid Service,O,0,01/31/2022
76150827,Madrid- handyman ,"Madrid Lara, Luis Enrique",N,0,PST,Fresno,CA,Handyman,T,0,01/31/2022
76178192,Handyman Pro,,N,0,EST,Harriman,TN,Handyman,T,0,01/31/2022
76178245,Lopez handyman services llc ,"Lopez, Irain",N,0,EST,Falls Church,VA,Handyman,T,0,01/31/2022
76221147,"Jones Cactus Cleaning, LLC -   Facebook","Jones, Jill",N,0,MST,Gilbert,AZ,Cleaning Services,T,0,01/31/2022
76223873,J&K Cleaning Service,"Saenz, Kerry",N,0,MST,Phoenix,AZ,Cleaning Services,O,0,01/31/2022
76226754,Cleaning Springs,"Gonzales, Jennifer",N,0,MST,,CO,Cleaning Services,T,0,01/31/2022
76229989,Angela's Cleaning,"Pioquinto, Angela",N,1,,,,Cleaning Services,T,0,01/31/2022
76254444,Maid Easy,"Waugaman, Duncan",N,0,EST,Huntington,WV,Maid Service,T,0,01/31/2022
76277193,Krick's Cleaning Solution,Laurie,N,0,EST,Mohrsville,PA,Cleaning Services,T,0,01/31/2022
76309244,King Cleaning & Handyman Services,"King, Julie",N,0,PST,Springfield,OR,Cleaning Services,T,0,01/31/2022
76377024,FALCON CLEANING SERVICES,"FALCON, NOHEMI",N,0,PST,GILROY,CA,Maid Service,T,0,01/31/2022
76410234,Tubbs Pressure Washing,Murphy,N,0,CST,Bastrop,LA,Cleaning Services,T,0,01/31/2022
76410480,Barr's Pressure Washing,"Barrs, Brandon",N,0,CST,Meridian,MS,Cleaning Services,T,0,01/31/2022
76410666,A Dream Cleaning,"Gonzales, Erica",N,0,CST,Ballwin,MO,Cleaning Services,T,0,01/31/2022
76410679,"Under Pressure mobile pressure washing, LLC",John,N,0,EST,Jefferson Hills,PA,Cleaning Services,T,0,01/31/2022
